Type	Fold	Run#	#trees	TP	FN	TN	FP	ROC-AUC	PR-AUC
NRF	0	5	512	2,122,734,0,0.65531315743338	0.2566397764644173
NRF	0	6	1	15,109,681,53,0.5237990883590463	0.16206937435039184
NRF	0	6	2	38,86,601,133,0.5630478611500701	0.18827651966024608
NRF	0	6	4	14,110,674,60,0.5810615357643759	0.195779847285332
NRF	0	6	8	7,117,724,10,0.6005489568723703	0.21125498751012597
NRF	0	6	16	2,122,729,5,0.6240357643758766	0.2364206471368357
NRF	0	6	32	2,122,734,0,0.6228578629032258	0.24166286577519466
NRF	0	6	64	2,122,734,0,0.6285337044179523	0.2594484474013383
NRF	0	6	128	2,122,734,0,0.6311798737727911	0.2461843082839313
NRF	0	6	256	2,122,734,0,0.645889945652174	0.25009665172819645
NRF	0	6	512	2,122,734,0,0.6518013674614306	0.25654385693509574
NRF	0	7	1	24,100,657,77,0.5437850631136045	0.17501591420503437
NRF	0	7	2	35,89,619,115,0.5640997545582047	0.19793623196059434
NRF	0	7	4	18,106,688,46,0.586085422510519	0.23299916513877078
NRF	0	7	8	7,117,728,6,0.5995244565217391	0.24830856134710777
NRF	0	7	16	3,121,733,1,0.5819819424964937	0.2409881179370808
NRF	0	7	32	2,122,734,0,0.6202062149368864	0.23852109079014375
NRF	0	7	64	2,122,734,0,0.6155822668302945	0.23816636016392442
NRF	0	7	128	2,122,734,0,0.6280241935483871	0.23498545194414003
NRF	0	7	256	2,122,734,0,0.6392334326788219	0.24522204451510488
NRF	0	7	512	2,122,734,0,0.6493469495091164	0.25725639261773514
NRF	0	8	1	23,101,656,78,0.5397528050490884	0.1863509371901636
NRF	0	8	2	33,91,586,148,0.5333263937587658	0.1728775571324954
NRF	0	8	4	13,111,676,58,0.5653160063113605	0.18573183835809282
NRF	0	8	8	6,118,723,11,0.5723231504207573	0.19688630342537194
NRF	0	8	16	2,122,731,3,0.5734024368863955	0.19024916390103572
NRF	0	8	32	2,122,733,1,0.614437237026648	0.224173631533717
NRF	0	8	64	2,122,734,0,0.6335411553295933	0.2251366409496639
NRF	0	8	128	2,122,734,0,0.6562609572230014	0.25166659142276415
NRF	0	8	256	2,122,734,0,0.6520424263674615	0.24835950433421689
NRF	0	8	512	2,122,734,0,0.6518451963534362	0.2514054145771394
NRF	0	9	1	14,110,674,60,0.5156907433380085	0.1614370751688217
NRF	0	9	2	25,99,640,94,0.5369148842917251	0.17283396280671098
NRF	0	9	4	14,110,700,34,0.5689099754558204	0.20156738228987583
NRF	0	9	8	6,118,730,4,0.5715013586956522	0.21538417100876034
NRF	0	9	16	3,121,733,1,0.6063836781206171	0.23514165334916184
NRF	0	9	32	2,122,734,0,0.6250931363955119	0.2536104993144489
NRF	0	9	64	2,122,734,0,0.6346423562412342	0.25748673166210595
NRF	0	9	128	2,122,734,0,0.6424110273492286	0.25850445399306876
NRF	0	9	256	2,122,734,0,0.6481909624824684	0.2565892361248146
NRF	0	9	512	2,122,734,0,0.6539544617812062	0.255141715320238
NRF	0	10	1	18,106,670,64,0.5291023842917251	0.1707512418842943
NRF	0	10	2	39,85,592,142,0.5625438288920056	0.18965568919634895
NRF	0	10	4	14,110,699,35,0.598242461430575	0.21133104730846286
NRF	0	10	8	4,120,718,16,0.6129744477559608	0.21226235035338165
NRF	0	10	16	2,122,734,0,0.6235317321178121	0.2217817838599926
NRF	0	10	32	2,122,734,0,0.6222168653576438	0.22162334809336015
NRF	0	10	64	2,122,734,0,0.6434793565918654	0.23603315314177817
NRF	0	10	128	2,122,734,0,0.6554172510518934	0.2493805340266668
NRF	0	10	256	2,122,734,0,0.6424548562412342	0.25685632007908243
NRF	0	10	512	2,122,734,0,0.6471774193548387	0.25274566705489504
RBRF_SMALL	0	1	1	54,70,430,304,0.5112201963534362	0.15707944756432982
RBRF_SMALL	0	1	2	80,44,297,437,0.5248071528751753	0.15787029332232597
RBRF_SMALL	0	1	4	67,57,387,347,0.549422554347826	0.16419118184095913
RBRF_SMALL	0	1	8	59,65,469,265,0.5621274544179523	0.171439531881381
RBRF_SMALL	0	1	16	50,74,498,236,0.570164577489481	0.1809207872702961
RBRF_SMALL	0	1	32	41,83,559,175,0.5989437237026648	0.21464764386089213
RBRF_SMALL	0	1	64	44,80,600,134,0.6379678734221599	0.23472744660647213
RBRF_SMALL	0	1	128	38,86,598,136,0.6400059169004207	0.23130331940957216
RBRF_SMALL	0	1	256	41,83,625,109,0.6463665848527349	0.2446997096603852
RBRF_SMALL	0	1	512	35,89,641,93,0.6570663131136045	0.256464070756249
RBRF_SMALL	0	2	1	67,57,381,353,0.529672159887798	0.15052539072055804
RBRF_SMALL	0	2	2	90,34,280,454,0.5797137973352033	0.18800893375948685
RBRF_SMALL	0	2	4	67,57,492,242,0.6071725981767181	0.20039260377359833
RBRF_SMALL	0	2	8	61,63,492,242,0.6097913744740533	0.2111946132684736
RBRF_SMALL	0	2	16	53,71,572,162,0.6290760869565217	0.22943590136245887
RBRF_SMALL	0	2	32	41,83,598,136,0.6374145336605891	0.24067350795831902
RBRF_SMALL	0	2	64	37,87,607,127,0.6330864305750351	0.21757704192945218
RBRF_SMALL	0	2	128	34,90,636,98,0.6466569512622721	0.23871026069992832
RBRF_SMALL	0	2	256	31,93,643,91,0.656836211430575	0.2496351254808636
RBRF_SMALL	0	2	512	33,91,654,80,0.66132867286115	0.25785186128126264
RBRF_SMALL	0	3	1	60,64,447,287,0.5456039621318373	0.16314590412384594
RBRF_SMALL	0	3	2	82,42,309,425,0.5515208625525947	0.17209366642471807
RBRF_SMALL	0	3	4	61,63,386,348,0.5523864831697055	0.18726223701692515
RBRF_SMALL	0	3	8	66,58,449,285,0.5966207924263675	0.20302813670456266
RBRF_SMALL	0	3	16	47,77,542,192,0.5901395950210379	0.20974157749076744
RBRF_SMALL	0	3	32	42,82,591,143,0.6244959677419355	0.22803611483669717
RBRF_SMALL	0	3	64	42,82,597,137,0.6403236763674615	0.2321464484053837
RBRF_SMALL	0	3	128	38,86,633,101,0.6403291549789621	0.22971634025735202
RBRF_SMALL	0	3	256	37,87,635,99,0.644476463884993	0.24050789283125062
RBRF_SMALL	0	3	512	42,82,644,90,0.6597946616409537	0.2588896036884049
RBRF_SMALL	0	4	1	56,68,453,281,0.5335510168302945	0.16184664884207567
RBRF_SMALL	0	4	2	89,35,283,451,0.5655187149368864	0.17666597682575452
RBRF_SMALL	0	4	4	75,49,398,336,0.6088271388499299	0.20670504595563272
RBRF_SMALL	0	4	8	55,69,477,257,0.585882713884993	0.18327115393939705
RBRF_SMALL	0	4	16	55,69,499,235,0.5975028488779803	0.19036194448660915
RBRF_SMALL	0	4	32	46,78,557,177,0.6217018758765779	0.20252491073011902
RBRF_SMALL	0	4	64	41,83,585,149,0.6198665410238429	0.21285425588009158
RBRF_SMALL	0	4	128	35,89,633,101,0.6470130610098177	0.24489673802608736
RBRF_SMALL	0	4	256	34,90,629,105,0.6576689603786816	0.2485822181869999
RBRF_SMALL	0	4	512	37,87,641,93,0.6627969407433381	0.2613511049169319
RBRF_SMALL	0	5	1	50,74,464,270,0.5175096423562412	0.15674430124748132
RBRF_SMALL	0	5	2	64,60,346,388,0.4926696178120617	0.14734789344771632
RBRF_SMALL	0	5	4	47,77,480,254,0.5335345809957924	0.162855012532058
RBRF_SMALL	0	5	8	54,70,536,198,0.622101814516129	0.2021222176080354
RBRF_SMALL	0	5	16	44,80,580,154,0.6096653664095372	0.20174329257935242
RBRF_SMALL	0	5	32	38,86,615,119,0.6228578629032258	0.2141877638665008
RBRF_SMALL	0	5	64	38,86,639,95,0.6333548825385694	0.23445392045636979
RBRF_SMALL	0	5	128	35,89,645,89,0.6536586167601683	0.24058576059236123
RBRF_SMALL	0	5	256	40,84,650,84,0.657625131486676	0.25543877915510027
RBRF_SMALL	0	5	512	35,89,652,82,0.6561568636044881	0.2512797389619371
RBRF_SMALL	0	6	1	53,71,462,272,0.5275683730715287	0.16063653627181312
RBRF_SMALL	0	6	2	79,45,279,455,0.5338578190743338	0.17831729763897344
RBRF_SMALL	0	6	4	77,47,357,377,0.5479268934081346	0.17126421863156668
RBRF_SMALL	0	6	8	61,63,473,261,0.5737147177419355	0.19046230561645547
RBRF_SMALL	0	6	16	51,73,531,203,0.593328146914446	0.20001699045525664
RBRF_SMALL	0	6	32	40,84,579,155,0.607156162342216	0.20609089379320714
RBRF_SMALL	0	6	64	43,81,595,139,0.6294869828190743	0.22542429763493183
RBRF_SMALL	0	6	128	34,90,617,117,0.6308621143057503	0.23817088481472037
RBRF_SMALL	0	6	256	40,84,626,108,0.6544968443197756	0.2459521326119705
RBRF_SMALL	0	6	512	37,87,629,105,0.6628078979663394	0.2672485384931969
RBRF_SMALL	0	7	1	35,89,561,173,0.5229225105189341	0.16103839680921206
RBRF_SMALL	0	7	2	78,46,360,374,0.5532192321178121	0.16286316127225858
RBRF_SMALL	0	7	4	68,56,411,323,0.5688223176718092	0.17252910582262834
RBRF_SMALL	0	7	8	61,63,480,254,0.5932350105189341	0.1923909099922811
RBRF_SMALL	0	7	16	52,72,527,207,0.6078135957223001	0.20380623858195193
RBRF_SMALL	0	7	32	38,86,609,125,0.6413974842215989	0.22561991195630038
RBRF_SMALL	0	7	64	35,89,646,88,0.6386581784712483	0.23981886499491312
RBRF_SMALL	0	7	128	33,91,654,80,0.6524368863955119	0.25649722264458014
RBRF_SMALL	0	7	256	36,88,651,83,0.6536421809256662	0.24809159163131442
RBRF_SMALL	0	7	512	38,86,645,89,0.6572087570126227	0.2555717141321124
RBRF_SMALL	0	8	1	66,58,461,273,0.5799877279102384	0.185617380491591
RBRF_SMALL	0	8	2	92,32,268,466,0.5960345809957924	0.20269712953140773
RBRF_SMALL	0	8	4	72,52,377,357,0.5712438639551192	0.20264480024289316
RBRF_SMALL	0	8	8	69,55,431,303,0.5960291023842917	0.23286057336828858
RBRF_SMALL	0	8	16	53,71,512,222,0.5908682503506312	0.19866561093847868
RBRF_SMALL	0	8	32	43,81,564,170,0.6072383415147266	0.21257055570068628
RBRF_SMALL	0	8	64	41,83,602,132,0.6314099754558204	0.2180828165998736
RBRF_SMALL	0	8	128	32,92,629,105,0.6373926192145862	0.23611848657676143
RBRF_SMALL	0	8	256	34,90,623,111,0.6482238341514727	0.24524732190043072
RBRF_SMALL	0	8	512	37,87,633,101,0.6522067847124825	0.2546913322248304
RBRF_SMALL	0	9	1	44,80,472,262,0.4994302244039271	0.1430343749995535
RBRF_SMALL	0	9	2	80,44,292,442,0.5283627717391305	0.15767249319275145
RBRF_SMALL	0	9	4	72,52,359,375,0.555531206171108	0.18255390924447118
RBRF_SMALL	0	9	8	69,55,434,300,0.5892465813464236	0.19839846813885098
RBRF_SMALL	0	9	16	45,79,545,189,0.6004229488078542	0.20228769239632846
RBRF_SMALL	0	9	32	39,85,597,137,0.6041429260168303	0.20494191643106596
RBRF_SMALL	0	9	64	35,89,619,115,0.6500920406732118	0.21723335733774227
RBRF_SMALL	0	9	128	37,87,618,116,0.6545132801542777	0.23939624456675557
RBRF_SMALL	0	9	256	34,90,629,105,0.6521136483169705	0.2541995859376013
RBRF_SMALL	0	9	512	36,88,651,83,0.657570345371669	0.2559451368287796
RBRF_SMALL	0	10	1	45,79,493,241,0.5170494389901823	0.1512214311067083
RBRF_SMALL	0	10	2	94,30,276,458,0.5555969495091164	0.1594874490495979
RBRF_SMALL	0	10	4	79,45,397,337,0.5767882187938289	0.17692416683593074
RBRF_SMALL	0	10	8	49,75,489,245,0.5530548737727911	0.1710779349406029
RBRF_SMALL	0	10	16	41,83,543,191,0.5985109133941094	0.1909380295587299
RBRF_SMALL	0	10	32	40,84,587,147,0.615007012622721	0.20429249415911688
RBRF_SMALL	0	10	64	42,82,616,118,0.6282104663394109	0.21843913996947625
RBRF_SMALL	0	10	128	39,85,631,103,0.6362037605189341	0.24001481462464336
RBRF_SMALL	0	10	256	37,87,639,95,0.6544639726507714	0.24857111240347876
RBRF_SMALL	0	10	512	37,87,639,95,0.6546447668302945	0.24914559954450935
BRF_SMALL	0	1	1	65,59,428,306,0.5535369915848527	0.167122915365889
BRF_SMALL	0	1	2	88,36,287,447,0.5380434782608695	0.15724889973322367
BRF_SMALL	0	1	4	84,40,342,392,0.5613714060308556	0.17931359591137322
BRF_SMALL	0	1	8	61,63,418,316,0.561124868513324	0.18628362666421694
BRF_SMALL	0	1	16	55,69,479,255,0.602882845371669	0.2334671726747605
BRF_SMALL	0	1	32	51,73,548,186,0.6179709414446003	0.21663856929188527
BRF_SMALL	0	1	64	47,77,556,178,0.6357271213183731	0.2298547852981038
BRF_SMALL	0	1	128	46,78,567,167,0.6370145950210379	0.23635841204779515
BRF_SMALL	0	1	256	45,79,574,160,0.6347519284712483	0.24379760247831392
BRF_SMALL	0	1	512	46,78,575,159,0.6396552857643759	0.24715815010685832
BRF_SMALL	0	2	1	57,67,467,267,0.548452840112202	0.16249046750988336
BRF_SMALL	0	2	2	78,46,259,475,0.5085959414446003	0.15257267623323348
BRF_SMALL	0	2	4	69,55,343,391,0.518742329943899	0.15820071036332037
BRF_SMALL	0	2	8	68,56,415,319,0.5735284449509116	0.17411325083516863
BRF_SMALL	0	2	16	58,66,471,263,0.592062587657784	0.18066165583267585
BRF_SMALL	0	2	32	40,84,517,217,0.5793741234221599	0.18015268103324567
BRF_SMALL	0	2	64	47,77,549,185,0.6201897791023843	0.20834239109298322
BRF_SMALL	0	2	128	48,76,562,172,0.6350094232117812	0.2269636983093919
BRF_SMALL	0	2	256	47,77,570,164,0.640405855539972	0.2394118710111318
BRF_SMALL	0	2	512	46,78,579,155,0.6477855452314165	0.24929155492726296
BRF_SMALL	0	3	1	51,73,436,298,0.5025201612903226	0.1463528182376089
BRF_SMALL	0	3	2	87,37,261,473,0.5312280855539971	0.16502386151262502
BRF_SMALL	0	3	4	69,55,369,365,0.5304994302244039	0.15775331694255654
BRF_SMALL	0	3	8	67,57,418,316,0.5679128681626928	0.17319850674558232
BRF_SMALL	0	3	16	63,61,479,255,0.5935911202664796	0.1781633862523873
BRF_SMALL	0	3	32	54,70,527,207,0.6208636483169705	0.20690733529750835
BRF_SMALL	0	3	64	49,75,544,190,0.6246712833099579	0.23813239722170668
BRF_SMALL	0	3	128	45,79,569,165,0.6315414621318373	0.23886021636479307
BRF_SMALL	0	3	256	45,79,576,158,0.6374145336605891	0.24318892155078853
BRF_SMALL	0	3	512	52,72,574,160,0.6473965638148668	0.2539506116917554
BRF_SMALL	0	4	1	62,62,439,295,0.548233695652174	0.164396746220838
BRF_SMALL	0	4	2	84,40,286,448,0.550983958625526	0.17383967654188515
BRF_SMALL	0	4	4	73,51,347,387,0.550726463884993	0.17903511329663174
BRF_SMALL	0	4	8	63,61,416,318,0.5539643232819075	0.1673312122148128
BRF_SMALL	0	4	16	63,61,489,245,0.5925556626928471	0.1923094740884095
BRF_SMALL	0	4	32	61,63,508,226,0.6189023053997195	0.2030550299941385
BRF_SMALL	0	4	64	51,73,549,185,0.629914314516129	0.2088187160647534
BRF_SMALL	0	4	128	50,74,551,183,0.6290213008415148	0.22476896290442894
BRF_SMALL	0	4	256	52,72,564,170,0.64031271914446	0.23451634523018225
BRF_SMALL	0	4	512	51,73,570,164,0.6447723089060309	0.2531508344292631
BRF_SMALL	0	5	1	54,70,394,340,0.4860843267882188	0.13860164121737784
BRF_SMALL	0	5	2	83,41,240,494,0.505632012622721	0.15102898145435623
BRF_SMALL	0	5	4	82,42,341,393,0.5795658748246845	0.1888802520168058
BRF_SMALL	0	5	8	75,49,412,322,0.6204417952314165	0.23615564880920661
BRF_SMALL	0	5	16	49,75,499,235,0.5898053997194951	0.2136201030144885
BRF_SMALL	0	5	32	43,81,556,178,0.592741935483871	0.19937277277958082
BRF_SMALL	0	5	64	45,79,572,162,0.6194227734922861	0.2207524984707065
BRF_SMALL	0	5	128	48,76,584,150,0.6336123772791024	0.2328582757861933
BRF_SMALL	0	5	256	49,75,587,147,0.6467062587657784	0.24003894373851403
BRF_SMALL	0	5	512	51,73,576,158,0.6419891742636746	0.25388971138856326
BRF_SMALL	0	6	1	49,75,460,274,0.5114393408134642	0.1458381172824078
BRF_SMALL	0	6	2	77,47,282,452,0.5081357380785414	0.15113637319756273
BRF_SMALL	0	6	4	71,53,352,382,0.5442123948106592	0.17074007720521617
BRF_SMALL	0	6	8	65,59,407,327,0.5637710378681627	0.1807778292564052
BRF_SMALL	0	6	16	67,57,487,247,0.6187379470546984	0.21806253907768908
BRF_SMALL	0	6	32	48,76,528,206,0.6195049526647967	0.21997039482177047
BRF_SMALL	0	6	64	49,75,548,186,0.6262874737026648	0.2232263417222219
BRF_SMALL	0	6	128	45,79,563,171,0.6346204417952315	0.23701756597986665
BRF_SMALL	0	6	256	46,78,575,159,0.6439340813464236	0.23686783631944586
BRF_SMALL	0	6	512	50,74,579,155,0.6433314340813464	0.24469172014698906
BRF_SMALL	0	7	1	63,61,421,313,0.5407170406732118	0.1680208760234028
BRF_SMALL	0	7	2	87,37,239,495,0.5351233783309958	0.17028982880907167
BRF_SMALL	0	7	4	76,48,360,374,0.5626588797335204	0.17434449433090404
BRF_SMALL	0	7	8	67,57,431,303,0.6053591777699859	0.2151080763464873
BRF_SMALL	0	7	16	56,68,477,257,0.6028499737026648	0.21798522177207186
BRF_SMALL	0	7	32	55,69,531,203,0.6311743951612904	0.2482064351367873
BRF_SMALL	0	7	64	58,66,547,187,0.6413536553295933	0.26212307911553806
BRF_SMALL	0	7	128	48,76,558,176,0.6372611325385694	0.26437729845707736
BRF_SMALL	0	7	256	50,74,578,156,0.6411728611500701	0.2570662531874905
BRF_SMALL	0	7	512	51,73,575,159,0.6483607994389902	0.25058871287807083
BRF_SMALL	0	8	1	64,60,432,302,0.5515427769985974	0.16049155171890503
BRF_SMALL	0	8	2	91,33,262,472,0.5567310220897616	0.16557299651815566
BRF_SMALL	0	8	4	84,40,346,388,0.5782400508415148	0.1687997464528406
BRF_SMALL	0	8	8	67,57,399,335,0.5658638674614306	0.17946410637483332
BRF_SMALL	0	8	16	62,62,459,275,0.5933884116409537	0.18980963241498297
BRF_SMALL	0	8	32	59,65,499,235,0.612437543828892	0.20176257525157218
BRF_SMALL	0	8	64	50,74,552,182,0.621827883941094	0.2281695406392543
BRF_SMALL	0	8	128	51,73,566,168,0.6359407871669004	0.2325521898659202
BRF_SMALL	0	8	256	51,73,574,160,0.6470733257363254	0.2412344631322621
BRF_SMALL	0	8	512	49,75,571,163,0.6481580908134642	0.24132195210603083
BRF_SMALL	0	9	1	48,76,411,323,0.4734396914446003	0.13645747863402652
BRF_SMALL	0	9	2	73,51,275,459,0.4729849666900421	0.1335736861474691
BRF_SMALL	0	9	4	76,48,334,400,0.5314417514025246	0.15154702187408195
BRF_SMALL	0	9	8	65,59,403,331,0.5577336079943899	0.17367012546760613
BRF_SMALL	0	9	16	63,61,469,265,0.60249934256662	0.1933531949896408
BRF_SMALL	0	9	32	60,64,516,218,0.6370639025245441	0.21063611850274513
BRF_SMALL	0	9	64	52,72,533,201,0.6350806451612904	0.22731493053067844
BRF_SMALL	0	9	128	47,77,562,172,0.6253780241935484	0.23555125267772783
BRF_SMALL	0	9	256	45,79,570,164,0.6295691619915849	0.2358639681316521
BRF_SMALL	0	9	512	48,76,568,166,0.6396004996493688	0.2501095670541126
BRF_SMALL	0	10	1	55,69,459,275,0.534953541374474	0.15628292072657385
BRF_SMALL	0	10	2	92,32,295,439,0.5758239831697055	0.17493783201640556
BRF_SMALL	0	10	4	66,58,385,349,0.5387611763674615	0.1613188224828126
BRF_SMALL	0	10	8	61,63,439,295,0.5627355802945302	0.17616376335479517
BRF_SMALL	0	10	16	50,74,487,247,0.5725477734922861	0.18630706389310273
BRF_SMALL	0	10	32	52,72,517,217,0.5941608958625526	0.18165489867703052
BRF_SMALL	0	10	64	43,81,546,188,0.5871756661991585	0.2069283472330809
BRF_SMALL	0	10	128	43,81,573,161,0.6035293215287517	0.2103053111998689
BRF_SMALL	0	10	256	50,74,568,166,0.6331740883590463	0.23924031446554872
BRF_SMALL	0	10	512	51,73,575,159,0.6449037955820477	0.24451827566899756
RBRF_SAME	0	1	1	39,85,522,212,0.5125569775596073	0.1495363405391748
RBRF_SAME	0	1	2	65,59,392,342,0.5429632713884993	0.17364939363304854
RBRF_SAME	0	1	4	46,78,517,217,0.5573062762973352	0.17476662835314727
RBRF_SAME	0	1	8	30,94,605,129,0.5754514375876578	0.18865046375749583
RBRF_SAME	0	1	16	24,100,667,67,0.5786399894810659	0.20601361294759696
RBRF_SAME	0	1	32	16,108,691,43,0.6143879295231417	0.22042632894449732
RBRF_SAME	0	1	64	10,114,707,27,0.6344012973352033	0.22727735805131627
RBRF_SAME	0	1	128	6,118,712,22,0.6424932065217391	0.2341477399782643
RBRF_SAME	0	1	256	9,115,723,11,0.6413646125525947	0.24644871937884388
RBRF_SAME	0	1	512	7,117,720,14,0.649976989831697	0.25444537259053335
RBRF_SAME	0	2	1	44,80,525,209,0.5340769635343618	0.16674592541385774
RBRF_SAME	0	2	2	64,60,392,342,0.5325648667601683	0.1702091139537816
RBRF_SAME	0	2	4	51,73,514,220,0.5741256136044881	0.1991913151587759
RBRF_SAME	0	2	8	35,89,603,131,0.597437105539972	0.20880309616583245
RBRF_SAME	0	2	16	18,106,661,73,0.5975357205469846	0.19954851276909438
RBRF_SAME	0	2	32	10,114,700,34,0.613336036115007	0.2163030329656222
RBRF_SAME	0	2	64	8,116,716,18,0.6299910150771388	0.23372044923768412
RBRF_SAME	0	2	128	7,117,721,13,0.6408496230715287	0.2515801331766056
RBRF_SAME	0	2	256	8,116,723,11,0.6383897265077139	0.24607136671399976
RBRF_SAME	0	2	512	6,118,721,13,0.64937434256662	0.25423459107413304
RBRF_SAME	0	3	1	42,82,549,185,0.5436754908835905	0.17698273172341583
RBRF_SAME	0	3	2	62,62,401,333,0.5468421283309958	0.20375380038662733
RBRF_SAME	0	3	4	48,76,510,224,0.553843793828892	0.18884393463393762
RBRF_SAME	0	3	8	26,98,612,122,0.5778401122019635	0.20068871601393812
RBRF_SAME	0	3	16	15,109,677,57,0.5997216865357644	0.20323493549327054
RBRF_SAME	0	3	32	13,111,707,27,0.6079176893408135	0.22835669894136884
RBRF_SAME	0	3	64	7,117,716,18,0.6383568548387096	0.24601087965584237
RBRF_SAME	0	3	128	8,116,719,15,0.6321276735624124	0.25954255982321633
RBRF_SAME	0	3	256	7,117,719,15,0.6468048737727911	0.2612789659303459
RBRF_SAME	0	3	512	6,118,722,12,0.6505632012622721	0.26344298655643195
RBRF_SAME	0	4	1	39,85,560,174,0.5390515427769986	0.17913610122735588
RBRF_SAME	0	4	2	62,62,410,324,0.5317540322580645	0.16238912563643254
RBRF_SAME	0	4	4	42,82,526,208,0.5462833099579243	0.16956230738347117
RBRF_SAME	0	4	8	34,90,616,118,0.5777743688639552	0.20637348320998736
RBRF_SAME	0	4	16	23,101,672,62,0.6135223089060309	0.2262948957205846
RBRF_SAME	0	4	32	19,105,697,37,0.6543270073632539	0.2536894886467966
RBRF_SAME	0	4	64	12,112,714,20,0.6468377454417953	0.2495294326689952
RBRF_SAME	0	4	128	11,113,718,16,0.6463117987377279	0.25787755428697257
RBRF_SAME	0	4	256	8,116,721,13,0.6446682152875175	0.24766263770284414
RBRF_SAME	0	4	512	7,117,720,14,0.6527272528050491	0.26096252665545205
RBRF_SAME	0	5	1	33,91,554,180,0.51078190743338	0.14822163828601045
RBRF_SAME	0	5	2	61,63,429,305,0.543445389200561	0.16646168260136668
RBRF_SAME	0	5	4	46,78,529,205,0.553257582398317	0.1817497819948531
RBRF_SAME	0	5	8	30,94,614,120,0.5594977208976157	0.17714399008310414
RBRF_SAME	0	5	16	17,107,657,77,0.5934925052594671	0.19905482629036836
RBRF_SAME	0	5	32	15,109,692,42,0.6286980627629734	0.2237930509556727
RBRF_SAME	0	5	64	10,114,709,25,0.627750262973352	0.23107197978591215
RBRF_SAME	0	5	128	7,117,714,20,0.6447613516830295	0.24524274859470782
RBRF_SAME	0	5	256	6,118,721,13,0.6492373772791024	0.2493038311201854
RBRF_SAME	0	5	512	5,119,719,15,0.6509302682328191	0.25218206841376
